2020-04-13 10:27:46.731 INFO  [main] com.liyuan3210.adr.Main - 正在启动中......
2020-04-13 10:27:47.574 INFO  [main] com.liyuan3210.adr.Main - Starting Main on SimonYin.local with PID 1864 (/Users/yingch/work/git-project/mary/adr/target/classes started by yingch in /Users/yingch/work/git-project/mary/adr)
2020-04-13 10:27:47.574 INFO  [main] com.liyuan3210.adr.Main - The following profiles are active: sit
2020-04-13 10:27:47.626 INFO  [main] o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@2002348: startup date [Mon Apr 13 10:27:47 CST 2020]; root of context hierarchy
2020-04-13 10:27:47.754 INFO  [background-preinit] org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
2020-04-13 10:27:48.786 INFO  [main] o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
2020-04-13 10:27:48.796 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-13 10:27:48.797 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.23
2020-04-13 10:27:48.869 INFO  [localhost-startStop-1] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-04-13 10:27:48.869 INFO  [localhost-startStop-1] org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1243 ms
2020-04-13 10:27:48.976 INFO  [localhost-startStop-1] o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2020-04-13 10:27:48.982 INFO  [localhost-startStop-1] o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2020-04-13 10:27:48.983 INFO  [localhost-startStop-1] o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2020-04-13 10:27:48.984 INFO  [localhost-startStop-1] o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
